sales,profit,region,state,category,type,caffeination
175,68,West,WA,Espresso,Decaf Espresso,Decaf
191,91,West,WA,Coffee,Columbian,Regular
262,33,West,WA,Coffee,Decaf Irish Cream,Decaf
288,112,Central,CO,Herbal Tea,Chamomile,Decaf
94,14,Central,CO,Herbal Tea,Lemon,Decaf
109,29,Central,CO,Herbal Tea,Mint,Decaf
114,17,Central,CO,Tea,Darjeeling,Regular
108,32,Central,CO,Tea,Earl Grey,Regular
93,37,Central,CO,Tea,Green Tea,Regular
254,153,Central,CO,Coffee,Amaretto,Regular
197,98,Central,CO,Coffee,Columbian,Regular
309,192,Central,CO,Coffee,Decaf Irish Cream,Decaf
228,135,Central,CO,Espresso,Caffe Mocha,Regular
130,43,Central,CO,Espresso,Decaf Espresso,Decaf
254,153,Central,IL,Herbal Tea,Chamomile,Decaf
197,99,Central,IL,Herbal Tea,Lemon,Decaf
309,192,Central,IL,Herbal Tea,Mint,Decaf
228,137,Central,IL,Tea,Darjeeling,Regular
130,43,Central,IL,Tea,Earl Grey,Regular
562,287,Central,IL,Coffee,Columbian,Regular
373,207,Central,IL,Coffee,Decaf Irish Cream,Decaf
672,357,Central,IL,Espresso,Caffe Mocha,Regular
527,232,Central,IL,Espresso,Decaf Espresso,Decaf
672,356,Central,IA,Herbal Tea,Chamomile,Decaf
373,207,Central,IA,Herbal Tea,Lemon,Decaf
527,230,Central,IA,Tea,Darjeeling,Regular
597,272,Central,IA,Tea,Earl Grey,Regular
60,23,Central,IA,Coffee,Amaretto,Regular
74,12,Central,IA,Coffee,Columbian,Regular
54,17,Central,IA,Coffee,Decaf Irish Cream,Decaf
49,18,Central,IA,Espresso,Caffe Mocha,Regular
43,43,Central,IA,Espresso,Decaf Espresso,Decaf
140,1,Central,MO,Herbal Tea,Chamomile,Decaf
167,17,Central,MO,Herbal Tea,Lemon,Decaf
102,23,Central,MO,Tea,Darjeeling,Regular
88,1,Central,MO,Tea,Earl Grey,Regular
81,0,Central,MO,Tea,Green Tea,Regular
167,43,Central,MO,Coffee,Columbian,Regular
131,44,Central,MO,Coffee,Decaf Irish Cream,Decaf
86,44,Central,MO,Espresso,Caffe Mocha,Regular
95,48,Central,MO,Espresso,Decaf Espresso,Decaf
44,12,Central,OH,Herbal Tea,Chamomile,Decaf
56,22,Central,OH,Herbal Tea,Lemon,Decaf
283,144,Central,OH,Tea,Darjeeling,Regular
333,177,Central,OH,Tea,Earl Grey,Regular
114,15,Central,OH,Espresso,Decaf Espresso,Decaf
109,28,Central,OH,Coffee,Amaretto,Regular
84,25,Central,OH,Coffee,Columbian,Regular
94,12,Central,OH,Coffee,Decaf Irish Cream,Decaf
288,112,Central,OH,Espresso,Caffe Mocha,Regular
103,40,Central,WI,Herbal Tea,Chamomile,Decaf
143,80,Central,WI,Herbal Tea,Lemon,Decaf
89,29,Central,WI,Tea,Darjeeling,Regular
112,8,Central,WI,Tea,Earl Grey,Regular
114,50,Central,WI,Espresso,Decaf Espresso,Decaf
132,25,Central,WI,Coffee,Amaretto,Regular
294,44,Central,WI,Coffee,Columbian,Regular
225,98,Central,WI,Coffee,Decaf Irish Cream,Decaf
187,77,Central,WI,Espresso,Caffe Mocha,Regular
167,44,East,CT,Herbal Tea,Lemon,Decaf
131,46,East,CT,Herbal Tea,Mint,Decaf
86,44,East,CT,Tea,Darjeeling,Regular
51,21,East,CT,Tea,Green Tea,Regular
112,7,East,CT,Espresso,Caffe Mocha,Regular
99,22,East,CT,Espresso,Decaf Espresso,Decaf
223,104,East,CT,Coffee,Columbian,Regular
114,50,East,FL,Herbal Tea,Chamomile,Decaf
132,26,East,FL,Herbal Tea,Lemon,Decaf
187,76,East,FL,Herbal Tea,Mint,Decaf
109,57,East,FL,Tea,Darjeeling,Regular
143,80,East,FL,Tea,Green Tea,Regular
294,44,East,FL,Espresso,Caffe Mocha,Regular
225,98,East,FL,Espresso,Decaf Espresso,Decaf
283,144,East,FL,Coffee,Columbian,Regular
333,178,East,FL,Coffee,Decaf Irish Cream,Decaf
114,15,East,MA,Herbal Tea,Lemon,Decaf
56,22,East,MA,Tea,Darjeeling,Regular
44,12,East,MA,Tea,Green Tea,Regular
110,10,East,MA,Espresso,Caffe Mocha,Regular
288,112,East,MA,Espresso,Regular Espresso,Regular
659,778,East,MA,Coffee,Columbian,Regular
81,0,East,NH,Herbal Tea,Lemon,Decaf
60,23,East,NH,Tea,Darjeeling,Regular
43,43,East,NH,Tea,Green Tea,Regular
140,1,East,NH,Espresso,Caffe Mocha,Regular
88,0,East,NH,Espresso,Regular Espresso,Regular
150,68,East,NH,Coffee,Amaretto,Regular
159,59,East,NH,Coffee,Columbian,Regular
786,536,East,NY,Herbal Tea,Lemon,Decaf
196,226,East,NY,Herbal Tea,Mint,Decaf
309,190,East,NY,Tea,Darjeeling,Regular
254,153,East,NY,Tea,Earl Grey,Regular
228,135,East,NY,Tea,Green Tea,Regular
76,367,East,NY,Espresso,Caffe Mocha,Regular
541,251,East,NY,Espresso,Regular Espresso,Regular
904,511,East,NY,Coffee,Columbian,Regular
105,44,South,LA,Herbal Tea,Chamomile,Decaf
167,43,South,LA,Herbal Tea,Lemon,Decaf
98,50,South,LA,Coffee,Columbian,Regular
143,80,South,LA,Coffee,Decaf Irish Cream,Decaf
112,8,South,LA,Espresso,Caffe Latte,Regular
103,41,South,LA,Espresso,Caffe Mocha,Regular
89,29,South,LA,Espresso,Decaf Espresso,Decaf
60,23,South,NM,Herbal Tea,Chamomile,Decaf
74,14,South,NM,Herbal Tea,Lemon,Decaf
159,61,South,NM,Coffee,Columbian,Regular
167,15,South,NM,Coffee,Decaf Irish Cream,Decaf
88,1,South,NM,Espresso,Caffe Latte,Regular
140,1,South,NM,Espresso,Caffe Mocha,Regular
102,25,South,NM,Espresso,Decaf Espresso,Decaf
132,26,South,OK,Herbal Tea,Chamomile,Decaf
294,44,South,OK,Herbal Tea,Lemon,Decaf
93,39,South,OK,Coffee,Columbian,Regular
56,22,South,OK,Coffee,Decaf Irish Cream,Decaf
333,177,South,OK,Espresso,Caffe Latte,Regular
44,12,South,OK,Espresso,Caffe Mocha,Regular
283,142,South,OK,Espresso,Decaf Espresso,Decaf
109,28,South,TX,Herbal Tea,Chamomile,Decaf
84,26,South,TX,Herbal Tea,Lemon,Decaf
562,284,South,TX,Coffee,Columbian,Regular
197,98,South,TX,Coffee,Decaf Irish Cream,Decaf
130,41,South,TX,Espresso,Caffe Latte,Regular
254,155,South,TX,Espresso,Caffe Mocha,Regular
228,135,South,TX,Espresso,Decaf Espresso,Decaf
102,23,West,UT,Tea,Earl Grey,Regular
88,1,West,UT,Tea,Green Tea,Regular
150,66,West,UT,Herbal Tea,Chamomile,Decaf
159,61,West,UT,Herbal Tea,Lemon,Decaf
167,17,West,UT,Herbal Tea,Mint,Decaf
140,0,West,UT,Tea,Darjeeling,Regular
131,44,West,UT,Coffee,Amaretto,Regular
99,22,West,UT,Coffee,Columbian,Regular
167,43,West,UT,Coffee,Decaf Irish Cream,Decaf
95,50,West,UT,Espresso,Caffe Latte,Regular
105,44,West,UT,Espresso,Caffe Mocha,Regular
86,43,West,UT,Espresso,Decaf Espresso,Decaf
228,135,West,CA,Tea,Earl Grey,Regular
130,41,West,CA,Tea,Green Tea,Regular
309,192,West,CA,Herbal Tea,Chamomile,Decaf
562,283,West,CA,Herbal Tea,Lemon,Decaf
197,99,West,CA,Herbal Tea,Mint,Decaf
254,155,West,CA,Tea,Darjeeling,Regular
86,190,West,CA,Coffee,Amaretto,Regular
904,511,West,CA,Coffee,Columbian,Regular
200,217,West,CA,Coffee,Decaf Irish Cream,Decaf
527,230,West,CA,Espresso,Caffe Latte,Regular
384,62,West,CA,Espresso,Caffe Mocha,Regular
672,357,West,CA,Espresso,Decaf Espresso,Decaf
672,356,West,NV,Tea,Darjeeling,Regular
527,232,West,NV,Tea,Earl Grey,Regular
27,522,West,NV,Tea,Green Tea,Regular
384,62,West,NV,Herbal Tea,Chamomile,Decaf
562,287,West,NV,Herbal Tea,Lemon,Decaf
373,207,West,NV,Herbal Tea,Mint,Decaf
81,1,West,NV,Coffee,Columbian,Regular
74,12,West,NV,Coffee,Decaf Irish Cream,Decaf
43,44,West,NV,Espresso,Caffe Latte,Regular
60,23,West,NV,Espresso,Caffe Mocha,Regular
49,17,West,NV,Espresso,Decaf Espresso,Decaf
44,12,West,OR,Tea,Darjeeling,Regular
283,144,West,OR,Tea,Earl Grey,Regular
333,178,West,OR,Tea,Green Tea,Regular
73,33,West,OR,Herbal Tea,Chamomile,Decaf
93,37,West,OR,Herbal Tea,Lemon,Decaf
94,14,West,OR,Coffee,Amaretto,Regular
93,0,West,OR,Coffee,Columbian,Regular
84,25,West,OR,Coffee,Decaf Irish Cream,Decaf
114,17,West,OR,Espresso,Caffe Latte,Regular
109,28,West,OR,Espresso,Caffe Mocha,Regular
288,112,West,OR,Espresso,Decaf Espresso,Decaf
103,40,West,WA,Tea,Darjeeling,Regular
89,28,West,WA,Tea,Earl Grey,Regular
112,7,West,WA,Tea,Green Tea,Regular
223,104,West,WA,Herbal Tea,Chamomile,Decaf
98,51,West,WA,Herbal Tea,Lemon,Decaf
209,104,West,WA,Coffee,Columbian,Regular
294,43,West,WA,Coffee,Decaf Irish Cream,Decaf
114,50,West,WA,Espresso,Caffe Latte,Regular
132,25,West,WA,Espresso,Caffe Mocha,Regular
187,77,West,WA,Espresso,Decaf Espresso,Decaf
288,113,Central,CO,Herbal Tea,Chamomile,Decaf
88,14,Central,CO,Herbal Tea,Lemon,Decaf
107,28,Central,CO,Herbal Tea,Mint,Decaf
108,12,Central,CO,Tea,Darjeeling,Regular
90,22,Central,CO,Tea,Earl Grey,Regular
154,73,Central,CO,Tea,Green Tea,Regular
298,184,Central,CO,Coffee,Amaretto,Regular
119,54,Central,CO,Coffee,Columbian,Regular
320,199,Central,CO,Coffee,Decaf Irish Cream,Decaf
243,145,Central,CO,Espresso,Caffe Mocha,Regular
130,41,Central,CO,Espresso,Decaf Espresso,Decaf
298,182,Central,IL,Herbal Tea,Chamomile,Decaf
119,54,Central,IL,Herbal Tea,Lemon,Decaf
320,197,Central,IL,Herbal Tea,Mint,Decaf
243,145,Central,IL,Tea,Darjeeling,Regular
130,41,Central,IL,Tea,Earl Grey,Regular
463,225,Central,IL,Coffee,Columbian,Regular
373,207,Central,IL,Coffee,Decaf Irish Cream,Decaf
681,362,Central,IL,Espresso,Caffe Mocha,Regular
527,230,Central,IL,Espresso,Decaf Espresso,Decaf
681,362,Central,IA,Herbal Tea,Chamomile,Decaf
373,208,Central,IA,Herbal Tea,Lemon,Decaf
527,230,Central,IA,Tea,Darjeeling,Regular
626,286,Central,IA,Tea,Earl Grey,Regular
62,26,Central,IA,Coffee,Amaretto,Regular
89,21,Central,IA,Coffee,Columbian,Regular
32,1,Central,IA,Coffee,Decaf Irish Cream,Decaf
57,25,Central,IA,Espresso,Caffe Mocha,Regular
43,43,Central,IA,Espresso,Decaf Espresso,Decaf
150,3,Central,MO,Herbal Tea,Chamomile,Decaf
138,57,Central,MO,Herbal Tea,Lemon,Decaf
104,26,Central,MO,Tea,Darjeeling,Regular
64,12,Central,MO,Tea,Earl Grey,Regular
85,1,Central,MO,Tea,Green Tea,Regular
159,37,Central,MO,Coffee,Columbian,Regular
109,33,Central,MO,Coffee,Decaf Irish Cream,Decaf
82,40,Central,MO,Espresso,Caffe Mocha,Regular
79,39,Central,MO,Espresso,Decaf Espresso,Decaf
41,12,Central,OH,Herbal Tea,Chamomile,Decaf
55,22,Central,OH,Herbal Tea,Lemon,Decaf
283,142,Central,OH,Tea,Darjeeling,Regular
275,142,Central,OH,Tea,Earl Grey,Regular
108,11,Central,OH,Espresso,Decaf Espresso,Decaf
107,26,Central,OH,Coffee,Amaretto,Regular
84,26,Central,OH,Coffee,Columbian,Regular
88,15,Central,OH,Coffee,Decaf Irish Cream,Decaf
288,112,Central,OH,Espresso,Caffe Mocha,Regular
125,57,Central,WI,Herbal Tea,Chamomile,Decaf
153,87,Central,WI,Herbal Tea,Lemon,Decaf
89,28,Central,WI,Tea,Darjeeling,Regular
104,10,Central,WI,Tea,Earl Grey,Regular
68,25,Central,WI,Espresso,Decaf Espresso,Decaf
139,29,Central,WI,Coffee,Amaretto,Regular
314,48,Central,WI,Coffee,Columbian,Regular
229,101,Central,WI,Coffee,Decaf Irish Cream,Decaf
224,97,Central,WI,Espresso,Caffe Mocha,Regular
159,39,East,CT,Herbal Tea,Lemon,Decaf
109,33,East,CT,Herbal Tea,Mint,Decaf
82,39,East,CT,Tea,Darjeeling,Regular
47,17,East,CT,Tea,Green Tea,Regular
104,11,East,CT,Espresso,Caffe Mocha,Regular
97,22,East,CT,Espresso,Decaf Espresso,Decaf
223,104,East,CT,Coffee,Columbian,Regular
68,25,East,FL,Herbal Tea,Chamomile,Decaf
139,28,East,FL,Herbal Tea,Lemon,Decaf
224,97,East,FL,Herbal Tea,Mint,Decaf
113,61,East,FL,Tea,Darjeeling,Regular
153,87,East,FL,Tea,Green Tea,Regular
314,48,East,FL,Espresso,Caffe Mocha,Regular
229,101,East,FL,Espresso,Decaf Espresso,Decaf
283,144,East,FL,Coffee,Columbian,Regular
275,141,East,FL,Coffee,Decaf Irish Cream,Decaf
108,12,East,MA,Herbal Tea,Lemon,Decaf
55,22,East,MA,Tea,Darjeeling,Regular
41,12,East,MA,Tea,Green Tea,Regular
104,8,East,MA,Espresso,Caffe Mocha,Regular
288,113,East,MA,Espresso,Regular Espresso,Regular
658,777,East,MA,Coffee,Columbian,Regular
85,1,East,NH,Herbal Tea,Lemon,Decaf
62,28,East,NH,Tea,Darjeeling,Regular
43,43,East,NH,Tea,Green Tea,Regular
150,1,East,NH,Espresso,Caffe Mocha,Regular
64,12,East,NH,Espresso,Regular Espresso,Regular
150,66,East,NH,Coffee,Amaretto,Regular
159,61,East,NH,Coffee,Columbian,Regular
647,316,East,NY,Herbal Tea,Lemon,Decaf
123,420,East,NY,Herbal Tea,Mint,Decaf
320,199,East,NY,Tea,Darjeeling,Regular
298,184,East,NY,Tea,Earl Grey,Regular
243,145,East,NY,Tea,Green Tea,Regular
77,392,East,NY,Espresso,Caffe Mocha,Regular
538,247,East,NY,Espresso,Regular Espresso,Regular
902,508,East,NY,Coffee,Columbian,Regular
174,84,South,LA,Herbal Tea,Chamomile,Decaf
159,39,South,LA,Herbal Tea,Lemon,Decaf
117,63,South,LA,Coffee,Columbian,Regular
153,87,South,LA,Coffee,Decaf Irish Cream,Decaf
104,10,South,LA,Espresso,Caffe Latte,Regular
125,57,South,LA,Espresso,Caffe Mocha,Regular
89,29,South,LA,Espresso,Decaf Espresso,Decaf
62,26,South,NM,Herbal Tea,Chamomile,Decaf
89,21,South,NM,Herbal Tea,Lemon,Decaf
159,61,South,NM,Coffee,Columbian,Regular
138,58,South,NM,Coffee,Decaf Irish Cream,Decaf
64,11,South,NM,Espresso,Caffe Latte,Regular
150,3,South,NM,Espresso,Caffe Mocha,Regular
104,25,South,NM,Espresso,Decaf Espresso,Decaf
139,28,South,OK,Herbal Tea,Chamomile,Decaf
314,47,South,OK,Herbal Tea,Lemon,Decaf
154,73,South,OK,Coffee,Columbian,Regular
55,22,South,OK,Coffee,Decaf Irish Cream,Decaf
275,141,South,OK,Espresso,Caffe Latte,Regular
41,14,South,OK,Espresso,Caffe Mocha,Regular
283,142,South,OK,Espresso,Decaf Espresso,Decaf
107,26,South,TX,Herbal Tea,Chamomile,Decaf
84,26,South,TX,Herbal Tea,Lemon,Decaf
672,345,South,TX,Coffee,Columbian,Regular
119,54,South,TX,Coffee,Decaf Irish Cream,Decaf
130,41,South,TX,Espresso,Caffe Latte,Regular
298,184,South,TX,Espresso,Caffe Mocha,Regular
243,145,South,TX,Espresso,Decaf Espresso,Decaf
150,3,West,UT,Tea,Darjeeling,Regular
104,26,West,UT,Tea,Earl Grey,Regular
64,12,West,UT,Tea,Green Tea,Regular
150,68,West,UT,Herbal Tea,Chamomile,Decaf
159,61,West,UT,Herbal Tea,Lemon,Decaf
138,57,West,UT,Herbal Tea,Mint,Decaf
109,33,West,UT,Coffee,Amaretto,Regular
97,21,West,UT,Coffee,Columbian,Regular
159,37,West,UT,Coffee,Decaf Irish Cream,Decaf
79,39,West,UT,Espresso,Caffe Latte,Regular
174,86,West,UT,Espresso,Caffe Mocha,Regular
82,39,West,UT,Espresso,Decaf Espresso,Decaf
298,184,West,CA,Tea,Darjeeling,Regular
243,145,West,CA,Tea,Earl Grey,Regular
130,41,West,CA,Tea,Green Tea,Regular
320,197,West,CA,Herbal Tea,Chamomile,Decaf
672,344,West,CA,Herbal Tea,Lemon,Decaf
119,52,West,CA,Herbal Tea,Mint,Decaf
86,192,West,CA,Coffee,Amaretto,Regular
902,508,West,CA,Coffee,Columbian,Regular
165,189,West,CA,Coffee,Decaf Irish Cream,Decaf
527,230,West,CA,Espresso,Caffe Latte,Regular
408,69,West,CA,Espresso,Caffe Mocha,Regular
681,362,West,CA,Espresso,Decaf Espresso,Decaf
681,362,West,NV,Tea,Darjeeling,Regular
527,230,West,NV,Tea,Earl Grey,Regular
21,558,West,NV,Tea,Green Tea,Regular
408,68,West,NV,Herbal Tea,Chamomile,Decaf
463,225,West,NV,Herbal Tea,Lemon,Decaf
373,207,West,NV,Herbal Tea,Mint,Decaf
85,1,West,NV,Coffee,Columbian,Regular
89,22,West,NV,Coffee,Decaf Irish Cream,Decaf
43,44,West,NV,Espresso,Caffe Latte,Regular
62,26,West,NV,Espresso,Caffe Mocha,Regular
57,23,West,NV,Espresso,Decaf Espresso,Decaf
41,12,West,OR,Tea,Darjeeling,Regular
283,144,West,OR,Tea,Earl Grey,Regular
275,141,West,OR,Tea,Green Tea,Regular
61,26,West,OR,Herbal Tea,Chamomile,Decaf
154,73,West,OR,Herbal Tea,Lemon,Decaf
88,15,West,OR,Coffee,Amaretto,Regular
113,11,West,OR,Coffee,Columbian,Regular
84,26,West,OR,Coffee,Decaf Irish Cream,Decaf
108,12,West,OR,Espresso,Caffe Latte,Regular
107,26,West,OR,Espresso,Caffe Mocha,Regular
288,112,West,OR,Espresso,Decaf Espresso,Decaf
125,58,West,WA,Tea,Darjeeling,Regular
89,28,West,WA,Tea,Earl Grey,Regular
104,11,West,WA,Tea,Green Tea,Regular
223,104,West,WA,Herbal Tea,Chamomile,Decaf
117,62,West,WA,Herbal Tea,Lemon,Decaf
209,105,West,WA,Coffee,Columbian,Regular
314,47,West,WA,Coffee,Decaf Irish Cream,Decaf
68,23,West,WA,Espresso,Caffe Latte,Regular
139,28,West,WA,Espresso,Caffe Mocha,Regular
224,98,West,WA,Espresso,Decaf Espresso,Decaf
330,129,Central,CO,Herbal Tea,Chamomile,Decaf
134,3,Central,CO,Herbal Tea,Lemon,Decaf
133,40,Central,CO,Herbal Tea,Mint,Decaf
109,10,Central,CO,Tea,Darjeeling,Regular
120,37,Central,CO,Tea,Earl Grey,Regular
149,70,Central,CO,Tea,Green Tea,Regular
322,199,Central,CO,Coffee,Amaretto,Regular
141,62,Central,CO,Coffee,Columbian,Regular
261,157,Central,CO,Coffee,Decaf Irish Cream,Decaf
212,125,Central,CO,Espresso,Caffe Mocha,Regular
160,58,Central,CO,Espresso,Decaf Espresso,Decaf
322,197,Central,IL,Herbal Tea,Chamomile,Decaf
141,64,Central,IL,Herbal Tea,Lemon,Decaf
261,157,Central,IL,Herbal Tea,Mint,Decaf
212,125,Central,IL,Tea,Darjeeling,Regular
160,59,Central,IL,Tea,Earl Grey,Regular
412,191,Central,IL,Coffee,Columbian,Regular
318,171,Central,IL,Coffee,Decaf Irish Cream,Decaf
628,326,Central,IL,Espresso,Caffe Mocha,Regular
531,230,Central,IL,Espresso,Decaf Espresso,Decaf
628,326,Central,IA,Herbal Tea,Chamomile,Decaf
318,171,Central,IA,Herbal Tea,Lemon,Decaf
531,230,Central,IA,Tea,Darjeeling,Regular
716,331,Central,IA,Tea,Earl Grey,Regular
46,47,Central,IA,Espresso,Decaf Espresso,Decaf
51,19,Central,IA,Coffee,Amaretto,Regular
77,10,Central,IA,Coffee,Columbian,Regular
37,4,Central,IA,Coffee,Decaf Irish Cream,Decaf
62,27,Central,IA,Espresso,Caffe Mocha,Regular
113,10,Central,MO,Herbal Tea,Chamomile,Decaf
123,65,Central,MO,Herbal Tea,Lemon,Decaf
97,19,Central,MO,Tea,Darjeeling,Regular
58,18,Central,MO,Tea,Earl Grey,Regular
97,3,Central,MO,Tea,Green Tea,Regular
84,40,Central,MO,Espresso,Decaf Espresso,Decaf
160,37,Central,MO,Coffee,Columbian,Regular
145,50,Central,MO,Coffee,Decaf Irish Cream,Decaf
115,61,Central,MO,Espresso,Caffe Mocha,Regular
53,21,Central,OH,Herbal Tea,Chamomile,Decaf
77,34,Central,OH,Herbal Tea,Lemon,Decaf
265,129,Central,OH,Tea,Darjeeling,Regular
245,120,Central,OH,Tea,Earl Grey,Regular
109,9,Central,OH,Espresso,Decaf Espresso,Decaf
133,42,Central,OH,Coffee,Amaretto,Regular
114,43,Central,OH,Coffee,Columbian,Regular
134,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
330,129,Central,OH,Espresso,Caffe Mocha,Regular
161,79,Central,WI,Herbal Tea,Chamomile,Decaf
134,74,Central,WI,Herbal Tea,Lemon,Decaf
120,46,Central,WI,Tea,Darjeeling,Regular
159,3,Central,WI,Tea,Earl Grey,Regular
81,31,Central,WI,Espresso,Decaf Espresso,Decaf
159,34,Central,WI,Coffee,Amaretto,Regular
238,24,Central,WI,Coffee,Columbian,Regular
212,86,Central,WI,Coffee,Decaf Irish Cream,Decaf
194,79,Central,WI,Espresso,Caffe Mocha,Regular
160,36,East,CT,Herbal Tea,Lemon,Decaf
145,49,East,CT,Herbal Tea,Mint,Decaf
115,61,East,CT,Tea,Darjeeling,Regular
61,25,East,CT,Tea,Green Tea,Regular
159,3,East,CT,Espresso,Caffe Mocha,Regular
120,34,East,CT,Espresso,Decaf Espresso,Decaf
275,135,East,CT,Coffee,Columbian,Regular
81,31,East,FL,Herbal Tea,Chamomile,Decaf
159,36,East,FL,Herbal Tea,Lemon,Decaf
194,79,East,FL,Herbal Tea,Mint,Decaf
93,47,East,FL,Tea,Darjeeling,Regular
134,73,East,FL,Tea,Green Tea,Regular
238,25,East,FL,Espresso,Caffe Mocha,Regular
212,86,East,FL,Espresso,Decaf Espresso,Decaf
265,128,East,FL,Coffee,Columbian,Regular
245,120,East,FL,Coffee,Decaf Irish Cream,Decaf
109,9,East,MA,Herbal Tea,Lemon,Decaf
77,34,East,MA,Tea,Darjeeling,Regular
53,19,East,MA,Tea,Green Tea,Regular
104,46,East,MA,Espresso,Caffe Mocha,Regular
330,129,East,MA,Espresso,Regular Espresso,Regular
614,690,East,MA,Coffee,Columbian,Regular
97,3,East,NH,Herbal Tea,Lemon,Decaf
51,18,East,NH,Tea,Darjeeling,Regular
46,46,East,NH,Tea,Green Tea,Regular
113,10,East,NH,Espresso,Caffe Mocha,Regular
58,18,East,NH,Espresso,Regular Espresso,Regular
128,49,East,NH,Coffee,Amaretto,Regular
148,50,East,NH,Coffee,Columbian,Regular
577,137,East,NY,Herbal Tea,Lemon,Decaf
119,353,East,NY,Herbal Tea,Mint,Decaf
261,157,East,NY,Tea,Darjeeling,Regular
322,197,East,NY,Tea,Earl Grey,Regular
212,125,East,NY,Tea,Green Tea,Regular
72,292,East,NY,Espresso,Caffe Mocha,Regular
604,332,East,NY,Espresso,Regular Espresso,Regular
842,463,East,NY,Coffee,Columbian,Regular
169,82,South,LA,Herbal Tea,Chamomile,Decaf
160,37,South,LA,Herbal Tea,Lemon,Decaf
127,68,South,LA,Coffee,Columbian,Regular
134,74,South,LA,Coffee,Decaf Irish Cream,Decaf
159,3,South,LA,Espresso,Caffe Latte,Regular
161,79,South,LA,Espresso,Caffe Mocha,Regular
120,46,South,LA,Espresso,Decaf Espresso,Decaf
51,19,South,NM,Herbal Tea,Chamomile,Decaf
77,12,South,NM,Herbal Tea,Lemon,Decaf
148,50,South,NM,Coffee,Columbian,Regular
123,65,South,NM,Coffee,Decaf Irish Cream,Decaf
58,18,South,NM,Espresso,Caffe Latte,Regular
113,12,South,NM,Espresso,Caffe Mocha,Regular
97,19,South,NM,Espresso,Decaf Espresso,Decaf
159,36,South,OK,Herbal Tea,Chamomile,Decaf
238,24,South,OK,Herbal Tea,Lemon,Decaf
149,70,South,OK,Coffee,Columbian,Regular
77,34,South,OK,Coffee,Decaf Irish Cream,Decaf
245,122,South,OK,Espresso,Caffe Latte,Regular
53,19,South,OK,Espresso,Caffe Mocha,Regular
265,129,South,OK,Espresso,Decaf Espresso,Decaf
133,40,South,TX,Herbal Tea,Chamomile,Decaf
114,42,South,TX,Herbal Tea,Lemon,Decaf
582,292,South,TX,Coffee,Columbian,Regular
141,62,South,TX,Coffee,Decaf Irish Cream,Decaf
160,58,South,TX,Espresso,Caffe Latte,Regular
322,199,South,TX,Espresso,Caffe Mocha,Regular
212,126,South,TX,Espresso,Decaf Espresso,Decaf
113,10,West,UT,Tea,Darjeeling,Regular
97,18,West,UT,Tea,Earl Grey,Regular
58,19,West,UT,Tea,Green Tea,Regular
128,50,West,UT,Herbal Tea,Chamomile,Decaf
148,50,West,UT,Herbal Tea,Lemon,Decaf
123,67,West,UT,Herbal Tea,Mint,Decaf
145,49,West,UT,Coffee,Amaretto,Regular
120,33,West,UT,Coffee,Columbian,Regular
160,36,West,UT,Coffee,Decaf Irish Cream,Decaf
84,40,West,UT,Espresso,Caffe Latte,Regular
169,83,West,UT,Espresso,Caffe Mocha,Regular
115,59,West,UT,Espresso,Decaf Espresso,Decaf
322,199,West,CA,Tea,Darjeeling,Regular
212,125,West,CA,Tea,Earl Grey,Regular
160,58,West,CA,Tea,Green Tea,Regular
261,156,West,CA,Herbal Tea,Chamomile,Decaf
582,291,West,CA,Herbal Tea,Lemon,Decaf
141,64,West,CA,Herbal Tea,Mint,Decaf
116,110,West,CA,Coffee,Amaretto,Regular
842,465,West,CA,Coffee,Columbian,Regular
147,178,West,CA,Coffee,Decaf Irish Cream,Decaf
531,232,West,CA,Espresso,Caffe Latte,Regular
309,39,West,CA,Espresso,Caffe Mocha,Regular
628,326,West,CA,Espresso,Decaf Espresso,Decaf
628,328,West,NV,Tea,Darjeeling,Regular
531,232,West,NV,Tea,Earl Grey,Regular
20,638,West,NV,Tea,Green Tea,Regular
309,39,West,NV,Herbal Tea,Chamomile,Decaf
412,191,West,NV,Herbal Tea,Lemon,Decaf
318,171,West,NV,Herbal Tea,Mint,Decaf
97,3,West,NV,Coffee,Columbian,Regular
77,10,West,NV,Coffee,Decaf Irish Cream,Decaf
46,47,West,NV,Espresso,Caffe Latte,Regular
51,18,West,NV,Espresso,Caffe Mocha,Regular
62,25,West,NV,Espresso,Decaf Espresso,Decaf
53,19,West,OR,Tea,Darjeeling,Regular
265,129,West,OR,Tea,Earl Grey,Regular
245,120,West,OR,Tea,Green Tea,Regular
65,25,West,OR,Herbal Tea,Chamomile,Decaf
149,70,West,OR,Herbal Tea,Lemon,Decaf
134,4,West,OR,Coffee,Amaretto,Regular
146,27,West,OR,Coffee,Columbian,Regular
114,42,West,OR,Coffee,Decaf Irish Cream,Decaf
109,9,West,OR,Espresso,Caffe Latte,Regular
133,42,West,OR,Espresso,Caffe Mocha,Regular
330,129,West,OR,Espresso,Decaf Espresso,Decaf
161,80,West,WA,Tea,Darjeeling,Regular
120,46,West,WA,Tea,Earl Grey,Regular
159,3,West,WA,Tea,Green Tea,Regular
275,135,West,WA,Herbal Tea,Chamomile,Decaf
127,70,West,WA,Herbal Tea,Lemon,Decaf
178,83,West,WA,Coffee,Columbian,Regular
238,24,West,WA,Coffee,Decaf Irish Cream,Decaf
